wounded;458 wounded;http://dbpedia.org/ontology/causalties
killed;222 killed;http://dbpedia.org/ontology/causalties
wounded;800 wounded;http://dbpedia.org/ontology/causalties
damaged;2 cruisers damaged;http://dbpedia.org/ontology/causalties
damaged;1 armed sampan damaged;http://dbpedia.org/ontology/causalties
damaged;1 lst lost and 3 damaged;http://dbpedia.org/ontology/causalties
destroyed;1 aircraft destroyed;http://dbpedia.org/ontology/causalties
heavy;heavy casualties;http://dbpedia.org/ontology/causalties
killed;est. 350 killed;http://dbpedia.org/ontology/causalties
killed;100\u2013200 killed;http://dbpedia.org/ontology/causalties
killed;151 killed;http://dbpedia.org/ontology/causalties
wounded;177 wounded;http://dbpedia.org/ontology/causalties
sunk;1 ironclad sunk;http://dbpedia.org/ontology/causalties
killed;38 killed;http://dbpedia.org/ontology/causalties
wounded;27 wounded;http://dbpedia.org/ontology/causalties
destroyed;3 aircraft destroyed;http://dbpedia.org/ontology/causalties
wounded;17 killed and 28 wounded;http://dbpedia.org/ontology/causalties
german;official german figures:;http://dbpedia.org/ontology/causalties
material;material losses:;http://dbpedia.org/ontology/causalties
heavy;1 heavy cruiser;http://dbpedia.org/ontology/causalties
naval;15 light naval units;http://dbpedia.org/ontology/causalties
wounded;about 20..25 killed and 25 wounded;http://dbpedia.org/ontology/causalties
killed;163 killed;http://dbpedia.org/ontology/causalties
destroyed;225 aircraft destroyed;http://dbpedia.org/ontology/causalties
missing;640 missing;http://dbpedia.org/ontology/causalties
navy;us navy losses:;http://dbpedia.org/ontology/causalties
destroyed;17 land-based aircraft destroyed;http://dbpedia.org/ontology/causalties
killed;600+ syrians killed;http://dbpedia.org/ontology/causalties
killed;565+ georgians killed;http://dbpedia.org/ontology/causalties
killed;120 texel dutch killed;http://dbpedia.org/ontology/causalties
dead;attack on yamato task force: 12 aircrew dead;http://dbpedia.org/ontology/causalties
destroyed;10 aircraft destroyed;http://dbpedia.org/ontology/causalties
killed;227 casualties incl. 65+ killed;http://dbpedia.org/ontology/causalties
damaged;1 carrier moderately damaged;http://dbpedia.org/ontology/causalties
damaged;1 battleship moderately damaged;http://dbpedia.org/ontology/causalties
sunk;1 ship sunk;http://dbpedia.org/ontology/causalties
sunk;1 fire ship sunk;http://dbpedia.org/ontology/causalties
killed;326 killed;http://dbpedia.org/ontology/causalties
killed;260 killed;http://dbpedia.org/ontology/causalties
sunk;1 heavy cruiser sunk;http://dbpedia.org/ontology/causalties
killed;1071 killed;http://dbpedia.org/ontology/causalties
wounded;8 wounded;http://dbpedia.org/ontology/causalties
killed;244 killed;http://dbpedia.org/ontology/causalties
wounded;584 wounded;http://dbpedia.org/ontology/causalties
killed;95 killed;http://dbpedia.org/ontology/causalties
killed;total: 107 killed;http://dbpedia.org/ontology/causalties
dead;318 dead;http://dbpedia.org/ontology/causalties
killed;6 aircrew killed;http://dbpedia.org/ontology/causalties
killed;28 soldiers killed in action;http://dbpedia.org/ontology/causalties
killed;583 killed;http://dbpedia.org/ontology/causalties
killed;290 killed;http://dbpedia.org/ontology/causalties
killed;930 killed;http://dbpedia.org/ontology/causalties
dead;280 dead;http://dbpedia.org/ontology/causalties
damaged;1 light cruiser damaged;http://dbpedia.org/ontology/causalties
killed;39 killed;http://dbpedia.org/ontology/causalties
damaged;3 light cruisers damaged;http://dbpedia.org/ontology/causalties
damaged;6 destroyers damaged;http://dbpedia.org/ontology/causalties
overall;overall aprox: 128;http://dbpedia.org/ontology/causalties
killed;142 killed;http://dbpedia.org/ontology/causalties
wounded;845 wounded;http://dbpedia.org/ontology/causalties
wounded;617 wounded;http://dbpedia.org/ontology/causalties
missing;181 missing;http://dbpedia.org/ontology/causalties
killed;66 killed;http://dbpedia.org/ontology/causalties
killed;697 killed;http://dbpedia.org/ontology/causalties
killed;763 killed;http://dbpedia.org/ontology/causalties
injured;6 injured;http://dbpedia.org/ontology/causalties
all;almost all;http://dbpedia.org/ontology/causalties
killed;roger de moulins killed;http://dbpedia.org/ontology/causalties
total;907 total;http://dbpedia.org/ontology/causalties
wounded;352 wounded;http://dbpedia.org/ontology/causalties
dead;16 dead;http://dbpedia.org/ontology/causalties
wounded;52 wounded;http://dbpedia.org/ontology/causalties
damaged;1 armed tug damaged;http://dbpedia.org/ontology/causalties
killed;~166 killed;http://dbpedia.org/ontology/causalties
wounded;~246 wounded;http://dbpedia.org/ontology/causalties
or;~222 missing or captured;http://dbpedia.org/ontology/causalties
total;574 total;http://dbpedia.org/ontology/causalties
killed;277\u2013297 killed;http://dbpedia.org/ontology/causalties
killed;81 killed;http://dbpedia.org/ontology/causalties
wounded;360 wounded;http://dbpedia.org/ontology/causalties
dead;17 dead;http://dbpedia.org/ontology/causalties
wounded;88 wounded;http://dbpedia.org/ontology/causalties
taken;may 25: 69 civilian prisoners taken;http://dbpedia.org/ontology/causalties
wounded;13 wounded;http://dbpedia.org/ontology/causalties
official;official casualties are unknown.;http://dbpedia.org/ontology/causalties
dead;at least 400 dead;http://dbpedia.org/ontology/causalties
dead;43 dead;http://dbpedia.org/ontology/causalties
missing;22 missing;http://dbpedia.org/ontology/causalties
dead;81 dead;http://dbpedia.org/ontology/causalties
wounded;184 wounded;http://dbpedia.org/ontology/causalties
anti-tank;3 anti-tank guns;http://dbpedia.org/ontology/causalties
kia;~500 kia;http://dbpedia.org/ontology/causalties
several;several guns;http://dbpedia.org/ontology/causalties
few;a few afvs;http://dbpedia.org/ontology/causalties
none;cedars: none;http://dbpedia.org/ontology/causalties
killed;quinze-ch\u00eanes: 1 killed;http://dbpedia.org/ontology/causalties
missing;385 missing;http://dbpedia.org/ontology/causalties
wounded;550 killed or wounded;http://dbpedia.org/ontology/causalties
wounded;c. 850 killed and wounded;http://dbpedia.org/ontology/causalties
killed;263 killed;http://dbpedia.org/ontology/causalties
wounded;368 wounded;http://dbpedia.org/ontology/causalties
dead;18 dead;http://dbpedia.org/ontology/causalties
wounded;96 wounded;http://dbpedia.org/ontology/causalties
german;german casualties;http://dbpedia.org/ontology/causalties
romanian;romanian casualties:;http://dbpedia.org/ontology/causalties
missing;277 missing;http://dbpedia.org/ontology/causalties
lost;134 aircraft lost;http://dbpedia.org/ontology/causalties
operational;in combat or operational accidents;http://dbpedia.org/ontology/causalties
lost;10 aircraft lost;http://dbpedia.org/ontology/causalties
down;pavn claim: 651 aircraft shot down;http://dbpedia.org/ontology/causalties
wounded;50+ wounded;http://dbpedia.org/ontology/causalties
missing;19 missing;http://dbpedia.org/ontology/causalties
killed;74 killed;http://dbpedia.org/ontology/causalties
wounded;264 wounded;http://dbpedia.org/ontology/causalties
dead;5-6 dead;http://dbpedia.org/ontology/causalties
killed;235 killed;http://dbpedia.org/ontology/causalties
wounded;300\u2013400 wounded;http://dbpedia.org/ontology/causalties
destroyed;30 aircraft destroyed;http://dbpedia.org/ontology/causalties
sunk;8 vessels sunk;http://dbpedia.org/ontology/causalties
grounded;3 vessels grounded;http://dbpedia.org/ontology/causalties
damaged;25 ships damaged;http://dbpedia.org/ontology/causalties
dead;11 m\u00e9tis & dakota dead;http://dbpedia.org/ontology/causalties
wounded;18 wounded;http://dbpedia.org/ontology/causalties
armed;1 armed merchant cruiser;http://dbpedia.org/ontology/causalties
sunk;23 merchant ships sunk;http://dbpedia.org/ontology/causalties
destroyed;40+ aircraft destroyed;http://dbpedia.org/ontology/causalties
wounded;30 wounded;http://dbpedia.org/ontology/causalties
wounded;30 dead or wounded;http://dbpedia.org/ontology/causalties
i;i anzac corps;http://dbpedia.org/ontology/causalties
killed;26 killed;http://dbpedia.org/ontology/causalties
wounded;112 wounded;http://dbpedia.org/ontology/causalties
killed;133\u2013137 civilians killed;http://dbpedia.org/ontology/causalties
injured;more than 800 injured;http://dbpedia.org/ontology/causalties
dead;108 dead;http://dbpedia.org/ontology/causalties
wounded;75 wounded prisoners;http://dbpedia.org/ontology/causalties
killed;13-36 killed;http://dbpedia.org/ontology/causalties
wounded;63-100 wounded;http://dbpedia.org/ontology/causalties
killed;killed;http://dbpedia.org/ontology/causalties
dead;52 dead;http://dbpedia.org/ontology/causalties
deserted;306 wounded or deserted;http://dbpedia.org/ontology/causalties
human;unknown human losses;http://dbpedia.org/ontology/causalties
killed;10-26 killed;http://dbpedia.org/ontology/causalties
wounded;40-51 wounded;http://dbpedia.org/ontology/causalties
accidental;approximately 30 accidental deaths;http://dbpedia.org/ontology/causalties
destroyed;93 aircraft destroyed;http://dbpedia.org/ontology/causalties
wounded;19 killed and wounded;http://dbpedia.org/ontology/causalties
killed;790 killed;http://dbpedia.org/ontology/causalties
total;626 total;http://dbpedia.org/ontology/causalties
wounded;503 wounded;http://dbpedia.org/ontology/causalties
total;361 total;http://dbpedia.org/ontology/causalties
killed;49 killed;http://dbpedia.org/ontology/causalties
wounded;207 wounded;http://dbpedia.org/ontology/causalties
missing;105 missing;http://dbpedia.org/ontology/causalties
killed;297 killed;http://dbpedia.org/ontology/causalties
wounded;~9 wounded;http://dbpedia.org/ontology/causalties
damaged;1 sloop-of-war damaged;http://dbpedia.org/ontology/causalties
total;259 total;http://dbpedia.org/ontology/causalties
killed;34 killed;http://dbpedia.org/ontology/causalties
total;590 total;http://dbpedia.org/ontology/causalties
killed;118 killed;http://dbpedia.org/ontology/causalties
missing;22 captured or missing;http://dbpedia.org/ontology/causalties
total;773 total;http://dbpedia.org/ontology/causalties
wounded;83 killed and wounded;http://dbpedia.org/ontology/causalties
killed;314 killed;http://dbpedia.org/ontology/causalties
missing;594 missing;http://dbpedia.org/ontology/causalties
killed;about 25 killed;http://dbpedia.org/ontology/causalties
dead;2 nationalists dead;http://dbpedia.org/ontology/causalties
ix;legio ix hispanapossibly disbanded;http://dbpedia.org/ontology/causalties
heavy;legio x fretensis- sustained heavy casualties;http://dbpedia.org/ontology/causalties
killed;24-25 killed;http://dbpedia.org/ontology/causalties
wounded;161-162 wounded;http://dbpedia.org/ontology/causalties
american;native american;http://dbpedia.org/ontology/causalties
killed;1 militiaman and 3 warriors killed;http://dbpedia.org/ontology/causalties
wounded;1 militiaman wounded;http://dbpedia.org/ontology/causalties
wounded;161 wounded;http://dbpedia.org/ontology/causalties
total;264 total;http://dbpedia.org/ontology/causalties
wounded;214 wounded;http://dbpedia.org/ontology/causalties
killed;~300 killed;http://dbpedia.org/ontology/causalties
wounded;~110 wounded;http://dbpedia.org/ontology/causalties
killed;australia: 15 killed in action;http://dbpedia.org/ontology/causalties
after;300+ australian and dutch personnel massacred after surrendering.;http://dbpedia.org/ontology/causalties
some;some 860;http://dbpedia.org/ontology/causalties
killed;~150 killed;http://dbpedia.org/ontology/causalties
dead;28.6 billion dead;http://dbpedia.org/ontology/causalties
killed;22px126 killed;http://dbpedia.org/ontology/causalties
killed;22px21 killed;http://dbpedia.org/ontology/causalties
dead;86 dead;http://dbpedia.org/ontology/causalties
damaged;1battleshipslightly damaged;http://dbpedia.org/ontology/causalties
destroyed;25 aircraft destroyed;http://dbpedia.org/ontology/causalties
wounded;~30 killed or wounded;http://dbpedia.org/ontology/causalties
killed;1 warrior killed;http://dbpedia.org/ontology/causalties
exact;no exact figures;http://dbpedia.org/ontology/causalties
christian;christian mercenaries:;http://dbpedia.org/ontology/causalties
wounded;9 killed and wounded;http://dbpedia.org/ontology/causalties
muslim;muslim mercenaries:;http://dbpedia.org/ontology/causalties
wounded;400 wounded;http://dbpedia.org/ontology/causalties
killed;30\u201350 killed;http://dbpedia.org/ontology/causalties
wounded;c.30 wounded;http://dbpedia.org/ontology/causalties
wounded;42 wounded;http://dbpedia.org/ontology/causalties
missing;96 missing;http://dbpedia.org/ontology/causalties
unknown;unknown troops;http://dbpedia.org/ontology/causalties
wounded;1 mortally wounded;http://dbpedia.org/ontology/causalties
killed;391 killed;http://dbpedia.org/ontology/causalties
low;low;http://dbpedia.org/ontology/causalties
killed;since 2005: 393 killed;http://dbpedia.org/ontology/causalties
killed;133 killed;http://dbpedia.org/ontology/causalties
wounded;865 wounded;http://dbpedia.org/ontology/causalties
wounded;11 wounded;http://dbpedia.org/ontology/causalties
killed;236 killed;http://dbpedia.org/ontology/causalties
wounded;about 35 tanks 50-75 killed or wounded;http://dbpedia.org/ontology/causalties
wounded;54 wounded;http://dbpedia.org/ontology/causalties
killed;6 killed;http://dbpedia.org/ontology/causalties
wounded;92 wounded;http://dbpedia.org/ontology/causalties
wounded;38 wounded;http://dbpedia.org/ontology/causalties
dead;15 dead;http://dbpedia.org/ontology/causalties
dead;24 dead;http://dbpedia.org/ontology/causalties
wounded;49 wounded;http://dbpedia.org/ontology/causalties
wounded;25 wounded;http://dbpedia.org/ontology/causalties
killed;us: 72 killed;http://dbpedia.org/ontology/causalties
wounded;372 wounded;http://dbpedia.org/ontology/causalties
unknown;arvn: unknown;http://dbpedia.org/ontology/causalties
damaged;several helicopters shot down or damaged;http://dbpedia.org/ontology/causalties
total;220 total;http://dbpedia.org/ontology/causalties
killed;36 killed;http://dbpedia.org/ontology/causalties
damaged;2 battleships severely damaged;http://dbpedia.org/ontology/causalties
damaged;1 battleship slightly damaged;http://dbpedia.org/ontology/causalties
wounded;226 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;26 wounded;http://dbpedia.org/ontology/causalties
missing;and 2 missing;http://dbpedia.org/ontology/causalties
killed;enemy fire: 1 killed;http://dbpedia.org/ontology/causalties
destroyed;at least 1 bradley ifv destroyed;http://dbpedia.org/ontology/causalties
wounded;friendly fire: 57 wounded;http://dbpedia.org/ontology/causalties
killed;45 killed;http://dbpedia.org/ontology/causalties
wounded;48 wounded prisoners;http://dbpedia.org/ontology/causalties
missing;50 missing;http://dbpedia.org/ontology/causalties
japanese;japanese record:;http://dbpedia.org/ontology/causalties
wounded;11 killed and 24 wounded;http://dbpedia.org/ontology/causalties
korean;korean record:;http://dbpedia.org/ontology/causalties
killed;c.300 killed;http://dbpedia.org/ontology/causalties
missing;2usmckilled in action and 2 usmc missing at sea;http://dbpedia.org/ontology/causalties
killed;~25-50 killed;http://dbpedia.org/ontology/causalties
killed;12 killed;http://dbpedia.org/ontology/causalties
minimal;minimal casualties;http://dbpedia.org/ontology/causalties
damaged;1 cruiser slightly damaged;http://dbpedia.org/ontology/causalties
sunk;2 battleships sunk;http://dbpedia.org/ontology/causalties
killed;/>c) few thousands killed;http://dbpedia.org/ontology/causalties
military;military dead:;http://dbpedia.org/ontology/causalties
military;military wounded:;http://dbpedia.org/ontology/causalties
military;military missing:;http://dbpedia.org/ontology/causalties
killed;1. mountain division: 484 killed;http://dbpedia.org/ontology/causalties
killed;total: 488+ killed;http://dbpedia.org/ontology/causalties
wounded;926+ wounded;http://dbpedia.org/ontology/causalties
sick;608+ sick;http://dbpedia.org/ontology/causalties
killed;~2800 soldiers killed;http://dbpedia.org/ontology/causalties
on;200-300 killed on the field;http://dbpedia.org/ontology/causalties
wounded;1 soldier wounded;http://dbpedia.org/ontology/causalties
wounded;1 militia settler wounded;http://dbpedia.org/ontology/causalties
slight;casualties slight;http://dbpedia.org/ontology/causalties
killed;at least 60 killed;http://dbpedia.org/ontology/causalties
killed;451 killed;http://dbpedia.org/ontology/causalties
killed;about 70% of seljuks were killed;http://dbpedia.org/ontology/causalties
dead;128 dead;http://dbpedia.org/ontology/causalties
killed;800 killed;http://dbpedia.org/ontology/causalties
wounded;44 wounded;http://dbpedia.org/ontology/causalties
south;south yemen:;http://dbpedia.org/ontology/causalties
missing;33 dead and missing;http://dbpedia.org/ontology/causalties
wounded;198 dead or wounded;http://dbpedia.org/ontology/causalties
wounded;520 killed and wounded;http://dbpedia.org/ontology/causalties
killed;154 killed;http://dbpedia.org/ontology/causalties
wounded;558 wounded;http://dbpedia.org/ontology/causalties
killed;820 killed;http://dbpedia.org/ontology/causalties
wounded;333 wounded;http://dbpedia.org/ontology/causalties
sunk;2 transports sunk;http://dbpedia.org/ontology/causalties
sunk;1 submarine sunk;http://dbpedia.org/ontology/causalties
down;7\u20138 aircraft shot down;http://dbpedia.org/ontology/causalties
by;note usmc history estimates 21 aircraft shot down and 51 aircraft damaged by flak. see;http://dbpedia.org/ontology/causalties
killed;~36 killed;http://dbpedia.org/ontology/causalties
dead;3 dead;http://dbpedia.org/ontology/causalties
wounded;63 wounded;http://dbpedia.org/ontology/causalties
or;5 killed or died of wounds;http://dbpedia.org/ontology/causalties
total;25 total;http://dbpedia.org/ontology/causalties
sunk;1 dutch ship sunk;http://dbpedia.org/ontology/causalties
dead;59 dead;http://dbpedia.org/ontology/causalties
by;several military trucks and jeeps disabled by gunfire;http://dbpedia.org/ontology/causalties
coastal;3 coastal boats confiscated;http://dbpedia.org/ontology/causalties
small;3 small planes confiscated;http://dbpedia.org/ontology/causalties
or;prisoners or missing: 785;http://dbpedia.org/ontology/causalties
aground;2 ships ran aground;http://dbpedia.org/ontology/causalties
wounded;204 wounded;http://dbpedia.org/ontology/causalties
more;c.3000 killed more captured;http://dbpedia.org/ontology/causalties
killed;two commandos killed;http://dbpedia.org/ontology/causalties
philippine;philippine commonwealth:;http://dbpedia.org/ontology/causalties
wounded;21 wounded;http://dbpedia.org/ontology/causalties
killed;225 killed;http://dbpedia.org/ontology/causalties
regular;12 officers 80 regular;http://dbpedia.org/ontology/causalties
total;731 total;http://dbpedia.org/ontology/causalties
wounded;445 wounded;http://dbpedia.org/ontology/causalties
killed;251 killed;http://dbpedia.org/ontology/causalties
dead;hundreds dead;http://dbpedia.org/ontology/causalties
hundred;several hundred;http://dbpedia.org/ontology/causalties
first;211 on the first day;http://dbpedia.org/ontology/causalties
lost;33 fighters lost;http://dbpedia.org/ontology/causalties
wounded;51 wounded;http://dbpedia.org/ontology/causalties
wounded;1 wounded prisoner;http://dbpedia.org/ontology/causalties
killed;371 killed;http://dbpedia.org/ontology/causalties
killed;276 killed;http://dbpedia.org/ontology/causalties
missing;84 missing;http://dbpedia.org/ontology/causalties
wounded;949 wounded;http://dbpedia.org/ontology/causalties
killed;410 killed;http://dbpedia.org/ontology/causalties
missing;187 missing;http://dbpedia.org/ontology/causalties
killed;~60.000 killed;http://dbpedia.org/ontology/causalties
killed;265 killed;http://dbpedia.org/ontology/causalties
wounded;~7 killed and 11 wounded;http://dbpedia.org/ontology/causalties
dead;200 dead;http://dbpedia.org/ontology/causalties
sunk;31 ships sunk;http://dbpedia.org/ontology/causalties
wounded;41 wounded;http://dbpedia.org/ontology/causalties
killed;116 men killed;http://dbpedia.org/ontology/causalties
killed;406 killed;http://dbpedia.org/ontology/causalties
wounded;175 wounded;http://dbpedia.org/ontology/causalties
killed;720 killed;http://dbpedia.org/ontology/causalties
killed;7-10 killed;http://dbpedia.org/ontology/causalties
injured;42 dead and 154 injured;http://dbpedia.org/ontology/causalties
all;all;http://dbpedia.org/ontology/causalties
down;1mirage 2000dshot down;http://dbpedia.org/ontology/causalties
kia;aircrew: 3 kia;http://dbpedia.org/ontology/causalties
kia;inmates: 37 kia;http://dbpedia.org/ontology/causalties
killed;tens of thousands killed;http://dbpedia.org/ontology/causalties
dead;about 300 dead;http://dbpedia.org/ontology/causalties
dead;151 dead;http://dbpedia.org/ontology/causalties
dead;4 dead;http://dbpedia.org/ontology/causalties
killed;: 453 killed;http://dbpedia.org/ontology/causalties
killed;159 killed;http://dbpedia.org/ontology/causalties
minor;minor losses;http://dbpedia.org/ontology/causalties
wounded;15 killed16 wounded;http://dbpedia.org/ontology/causalties
dead;~500 dead;http://dbpedia.org/ontology/causalties
british;british civilians killed/;http://dbpedia.org/ontology/causalties
killed;~135 killed;http://dbpedia.org/ontology/causalties
corporal;lilburne stats he lost one corporal;http://dbpedia.org/ontology/causalties
deceased;edward s. webster deceased;http://dbpedia.org/ontology/causalties
injured;hundreds injured;http://dbpedia.org/ontology/causalties
sunk;7 ships sunk;http://dbpedia.org/ontology/causalties
destroyed;almost the whole army was destroyed;http://dbpedia.org/ontology/causalties
killed;246 killed;http://dbpedia.org/ontology/causalties
wounded;880 wounded;http://dbpedia.org/ontology/causalties
total;339 total;http://dbpedia.org/ontology/causalties
wounded;123 wounded;http://dbpedia.org/ontology/causalties
missing;167 missing;http://dbpedia.org/ontology/causalties
or;garrison killed or captured;http://dbpedia.org/ontology/causalties
dead;100 dead;http://dbpedia.org/ontology/causalties
killed;~10 or 12 killed;http://dbpedia.org/ontology/causalties
wounded;eight or nine wounded;http://dbpedia.org/ontology/causalties
wounded;2\u20133 wounded;http://dbpedia.org/ontology/causalties
contemporary;contemporary estimate:;http://dbpedia.org/ontology/causalties
high;very high;http://dbpedia.org/ontology/causalties
innocent;c.600 and 400 innocent civilians;http://dbpedia.org/ontology/causalties
killed;220 killed;http://dbpedia.org/ontology/causalties
loyal;all loyal shang soldiers were slaughtered;http://dbpedia.org/ontology/causalties
killed;568 killed;http://dbpedia.org/ontology/causalties
destroyed;72 tanks destroyed;http://dbpedia.org/ontology/causalties
sunk;14 french ships of the line sunk in harbor;http://dbpedia.org/ontology/causalties
total;790 total;http://dbpedia.org/ontology/causalties
killed;144 killed;http://dbpedia.org/ontology/causalties
wounded;598 wounded;http://dbpedia.org/ontology/causalties
killed;est.150 killed;http://dbpedia.org/ontology/causalties
executed;8 killed or executed;http://dbpedia.org/ontology/causalties
missing;204 captured or missing;http://dbpedia.org/ontology/causalties
wounded;121 wounded;http://dbpedia.org/ontology/causalties
substantial;substantial;http://dbpedia.org/ontology/causalties
killed;killed in action;http://dbpedia.org/ontology/causalties
general;general total: 154;http://dbpedia.org/ontology/causalties
dead;156 dead;http://dbpedia.org/ontology/causalties
killed;295 killed;http://dbpedia.org/ontology/causalties
armored;\u2248120 tanks and other armored vehicles;http://dbpedia.org/ontology/causalties
sunk;4 ships sunk;http://dbpedia.org/ontology/causalties
cebuano;cebuano guerrillas;http://dbpedia.org/ontology/causalties
wounded;57 dead or wounded;http://dbpedia.org/ontology/causalties
destroyed;4 tanks destroyed;http://dbpedia.org/ontology/causalties
killed;110 killed;http://dbpedia.org/ontology/causalties
wounded;250 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;241 wounded;http://dbpedia.org/ontology/causalties
total;500 total;http://dbpedia.org/ontology/causalties
killed;969 killed;http://dbpedia.org/ontology/causalties
sunk;3 pt boats sunk;http://dbpedia.org/ontology/causalties
destroyed;53 aircraft destroyed;http://dbpedia.org/ontology/causalties
guerrilla;rizale\u00f1o guerrilla resistance;http://dbpedia.org/ontology/causalties
killed;960 killed;http://dbpedia.org/ontology/causalties
dead;1400 dead;http://dbpedia.org/ontology/causalties
killed;raid: 56 killed;http://dbpedia.org/ontology/causalties
killed;villagers: 44 killed;http://dbpedia.org/ontology/causalties
or;return trek: 20 captives killed or died of exposure;http://dbpedia.org/ontology/causalties
wounded;95 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;109 killed or wounded;http://dbpedia.org/ontology/causalties
killed;625 killed;http://dbpedia.org/ontology/causalties
killed;16 killed;http://dbpedia.org/ontology/causalties
destroyed;1 warship destroyed;http://dbpedia.org/ontology/causalties
deserted;1 deserted;http://dbpedia.org/ontology/causalties
unknown;vergas: unknown;http://dbpedia.org/ontology/causalties
unknown;diro: unknown;http://dbpedia.org/ontology/causalties
killed;364\u2013913 killed;http://dbpedia.org/ontology/causalties
wounded;624 wounded;http://dbpedia.org/ontology/causalties
wounded;147 killed and wounded;http://dbpedia.org/ontology/causalties
wounded;105 wounded;http://dbpedia.org/ontology/causalties
missing;20 missing;http://dbpedia.org/ontology/causalties
killed;99 killed;http://dbpedia.org/ontology/causalties
wounded;434 wounded;http://dbpedia.org/ontology/causalties
wounded;29 killed and 89 wounded;http://dbpedia.org/ontology/causalties
dead;137 dead;http://dbpedia.org/ontology/causalties
wounded;430 wounded;http://dbpedia.org/ontology/causalties
damaged;2 ships heavily damaged;http://dbpedia.org/ontology/causalties
wounded;283 wounded;http://dbpedia.org/ontology/causalties
killed;81 us killed;http://dbpedia.org/ontology/causalties
wounded;72 killed and 244 wounded;http://dbpedia.org/ontology/causalties
destroyed;10 tanks destroyed;http://dbpedia.org/ontology/causalties
lost;~200 tanks lost;http://dbpedia.org/ontology/causalties
lost;490 guns lost;http://dbpedia.org/ontology/causalties
dead;55 dead;http://dbpedia.org/ontology/causalties
heavy;heavy combat losses;http://dbpedia.org/ontology/causalties
drowned;thousands drowned;http://dbpedia.org/ontology/causalties
injured;8 injured;http://dbpedia.org/ontology/causalties
lost;1 ship lost;http://dbpedia.org/ontology/causalties
killed;about 700 killed;http://dbpedia.org/ontology/causalties
scattered;remaining force scattered;http://dbpedia.org/ontology/causalties
wounded;20\u2013100 killed and wounded;http://dbpedia.org/ontology/causalties
sick;at least 900 sick;http://dbpedia.org/ontology/causalties
wounded;29 wounded;http://dbpedia.org/ontology/causalties
dead;310 dead;http://dbpedia.org/ontology/causalties
destroyed;1 j-8 destroyed;http://dbpedia.org/ontology/causalties
missing;1 pilot missing;http://dbpedia.org/ontology/causalties
negligible;negligible;http://dbpedia.org/ontology/causalties
lost;3 ships lost;http://dbpedia.org/ontology/causalties
wounded;885 dead and wounded;http://dbpedia.org/ontology/causalties
dead;251+ dead;http://dbpedia.org/ontology/causalties
wounded;669+ wounded;http://dbpedia.org/ontology/causalties
killed;\\\some\\\ killed;http://dbpedia.org/ontology/causalties
total;almost total;http://dbpedia.org/ontology/causalties
five;only 8 known survivors - the five pandavas;http://dbpedia.org/ontology/causalties
dutch;100 dutch casualties;http://dbpedia.org/ontology/causalties
dead;11 dead;http://dbpedia.org/ontology/causalties
dead;officer woon and 6 soldiers dead;http://dbpedia.org/ontology/causalties
wounded;25 soldiers wounded;http://dbpedia.org/ontology/causalties
destroyed;all 13 ships destroyed;http://dbpedia.org/ontology/causalties
wounded;399 wounded;http://dbpedia.org/ontology/causalties
dead;5&ndash;12 dead;http://dbpedia.org/ontology/causalties
wounded;75-100 wounded at loon lake and frenchman butte;http://dbpedia.org/ontology/causalties
dead;c.500 dead;http://dbpedia.org/ontology/causalties
wounded;5 dead 18 wounded;http://dbpedia.org/ontology/causalties
severe;unknown but severe;http://dbpedia.org/ontology/causalties
killed;429 men killed;http://dbpedia.org/ontology/causalties
dead;3\u20134 dead;http://dbpedia.org/ontology/causalties
wounded;8\u201310 wounded;http://dbpedia.org/ontology/causalties
wounded;150 dead and wounded;http://dbpedia.org/ontology/causalties
killed;50 to 100 killed;http://dbpedia.org/ontology/causalties
unclear;unclear;http://dbpedia.org/ontology/causalties
dead;89 dead;http://dbpedia.org/ontology/causalties
wounded;135 wounded;http://dbpedia.org/ontology/causalties
british;official british report:;http://dbpedia.org/ontology/causalties
killed;757 killed;http://dbpedia.org/ontology/causalties
dead;187 dead;http://dbpedia.org/ontology/causalties
wounded;211 wounded;http://dbpedia.org/ontology/causalties
dead;23 dead;http://dbpedia.org/ontology/causalties
dead;188 dead;http://dbpedia.org/ontology/causalties
wounded;785 wounded;http://dbpedia.org/ontology/causalties
wounded;one wounded;http://dbpedia.org/ontology/causalties
dead;168 dead;http://dbpedia.org/ontology/causalties
wounded;196 wounded;http://dbpedia.org/ontology/causalties
killed;539 killed;http://dbpedia.org/ontology/causalties
wounded;2121 wounded;http://dbpedia.org/ontology/causalties
shot;140 polish and jewish hostages shot in retaliation bygermans;http://dbpedia.org/ontology/causalties
american;american sector;http://dbpedia.org/ontology/causalties
destroyed;2 afvs destroyed;http://dbpedia.org/ontology/causalties
british;british sector;http://dbpedia.org/ontology/causalties
killed;dozens killed and wounded.;http://dbpedia.org/ontology/causalties
dead;727 dead;http://dbpedia.org/ontology/causalties
dead;516 dead;http://dbpedia.org/ontology/causalties
killed;526 killed;http://dbpedia.org/ontology/causalties
killed;167 killed;http://dbpedia.org/ontology/causalties
wounded;284 dead and wounded;http://dbpedia.org/ontology/causalties
wounded;162 wounded;http://dbpedia.org/ontology/causalties
dead;120 dead;http://dbpedia.org/ontology/causalties
